symbol,id,state,settlement_time,strike_price,contract_type,settlement_dt,underlying_asset_symbol,source,product_id,mark_price,spot_price,oi,oi_value_usd,spot_ref,moneyness_dev
P-ETH-1840-280226,123856.0,expired,2026-02-28T12:00:00Z,1840,put_options,2026-02-28 12:00:00+00:00,ETH,settled,,,,,,1864.3317685,0.013051200924166386
P-ETH-1860-280226,123855.0,expired,2026-02-28T12:00:00Z,1860,put_options,2026-02-28 12:00:00+00:00,ETH,settled,,,,,,1864.3317685,0.0023234965863855863
P-ETH-1880-280226,123854.0,expired,2026-02-28T12:00:00Z,1880,put_options,2026-02-28 12:00:00+00:00,ETH,settled,,,,,,1864.3317685,0.008404207751395214
P-ETH-1900-280226,123853.0,expired,2026-02-28T12:00:00Z,1900,put_options,2026-02-28 12:00:00+00:00,ETH,settled,,,,,,1864.3317685,0.019131912089176015
P-ETH-1920-280226,123852.0,expired,2026-02-28T12:00:00Z,1920,put_options,2026-02-28 12:00:00+00:00,ETH,settled,,,,,,1864.3317685,0.029859616426956816
P-ETH-1940-280226,123851.0,expired,2026-02-28T12:00:00Z,1940,put_options,2026-02-28 12:00:00+00:00,ETH,settled,,,,,,1864.3317685,0.04058732076473762
P-ETH-1940-270226,123790.0,expired,2026-02-27T12:00:00Z,1940,put_options,2026-02-27 12:00:00+00:00,ETH,settled,,,,,,1958.07941048,0.009233236600740328
C-ETH-1920-270226,123783.0,expired,2026-02-27T12:00:00Z,1920,call_options,2026-02-27 12:00:00+00:00,ETH,settled,,,,,,1958.07941048,0.01944732694506259
P-ETH-1920-270226,123780.0,expired,2026-02-27T12:00:00Z,1920,put_options,2026-02-27 12:00:00+00:00,ETH,settled,,,,,,1958.07941048,0.01944732694506259
C-ETH-1880-270226,123775.0,expired,2026-02-27T12:00:00Z,1880,call_options,2026-02-27 12:00:00+00:00,ETH,settled,,,,,,1958.07941048,0.03987550763370712
