symbol,id,state,settlement_time,strike_price,contract_type,settlement_dt,underlying_asset_symbol,source,product_id,mark_price,spot_price,oi,oi_value_usd,spot_ref,moneyness_dev
C-BTC-64600-050626,137140.0,expired,2026-06-05T12:00:00Z,64600,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.043188473528506764
P-BTC-64600-050626,137139.0,expired,2026-06-05T12:00:00Z,64600,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.043188473528506764
C-BTC-65000-050626,137032.0,expired,2026-06-05T12:00:00Z,65000,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.04964784488162446
P-BTC-65000-050626,137031.0,expired,2026-06-05T12:00:00Z,65000,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.04964784488162446
P-BTC-62800-050626,137020.0,expired,2026-06-05T12:00:00Z,62800,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.014121302439477165
C-BTC-62800-050626,137014.0,expired,2026-06-05T12:00:00Z,62800,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.014121302439477165
P-BTC-60000-190626,137005.0,expired,2026-06-19T12:00:00Z,60000,put_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.04194301312287066
P-BTC-61000-120626,137004.0,expired,2026-06-12T12:00:00Z,61000,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.041451258079148734
C-BTC-63200-050626,137003.0,expired,2026-06-05T12:00:00Z,63200,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.020580673792594855
P-BTC-63200-050626,137001.0,expired,2026-06-05T12:00:00Z,63200,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.020580673792594855
C-BTC-65500-190626,136987.0,expired,2026-06-19T12:00:00Z,65500,call_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.045878877340866195
P-BTC-65500-190626,136986.0,expired,2026-06-19T12:00:00Z,65500,put_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.045878877340866195
C-BTC-65500-120626,136985.0,expired,2026-06-12T12:00:00Z,65500,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.029261354029766526
P-BTC-65500-120626,136984.0,expired,2026-06-12T12:00:00Z,65500,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.029261354029766526
C-BTC-60000-190626,136960.0,expired,2026-06-19T12:00:00Z,60000,call_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.04194301312287066
C-BTC-61000-120626,136959.0,expired,2026-06-12T12:00:00Z,61000,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.041451258079148734
C-BTC-63600-050626,136956.0,expired,2026-06-05T12:00:00Z,63600,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.027040045145712545
P-BTC-63600-050626,136955.0,expired,2026-06-05T12:00:00Z,63600,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.027040045145712545
